pos,key_resp.corr,key_resp.rt,,seqRT,ranRT,,,,,,,,,,,,,,,
-50,1,0.7007477,,0.7007477,1.1708061,,,,,,,,,,,,,,,
150,1,0.8648342,,0.8648342,0.8975366,,mean= ,0.636451315,0.773126899,,,,,,,,,,,
50,1,1.0687372,,1.0687372,1.0402942,,difference of means=,0.136675584,,,,,,,,,,,,
-150,1,1.1450536,,1.1450536,1.0608238,,,,,,,,,,,,,,,
-50,1,1.0261989,,1.0261989,0.7063059,,,,,,,,,,,,,,,
150,1,0.8331413,,0.8331413,1.7257696,,,,,,,,,,,,,,,
50,1,0.9525704,,0.9525704,1.6831314,,,,,,,,,,,,,,,
-150,1,0.7025955,,0.7025955,1.0713204,,,,,,,,,,,,,,,
-50,1,0.855475,,0.855475,1.0452316,,,,,,,,,,,,,,,
150,1,0.9184798,,0.9184798,1.2814487,,,,,,,,,,,,,,,
50,1,0.7896638,,0.7896638,0.5513673,,,,,,,,,,,,,,,
-150,1,0.8693136,,0.8693136,0.8638927,,,,,,,,,,,,,,,
-50,1,0.6015343,,0.6015343,0.8534467,,,,,,,,,,,,,,,
150,1,0.8613387,,0.8613387,0.987504,,,,,,,,,,,,,,,
50,1,0.4500519,,0.4500519,0.8637437,,,,,,,,,,,,,,,
-150,1,0.6655452,,0.6655452,0.6451619,,,,,,,,,,,,,,,
-50,1,0.6047762,,0.6047762,0.8086424,,,,,,,,,,,,,,,
150,1,0.7642358,,0.7642358,0.6863838,,,,,,,,,,,,,,,
50,1,0.573095,,0.573095,0.5010818,,,,,,,,,,,,,,,
-150,1,0.5694279,,0.5694279,0.8143727,,,,,,,,,,,,,,,
-50,1,1.1243808,,1.1243808,0.9782581,,,,,,,,,,,,,,,
150,1,0.6384967,,0.6384967,0.7955853,,,,,,,,,,,,,,,
50,1,0.9851987,,0.9851987,0.9304436,,,,,,,,,,,,,,,
-150,1,0.7915072,,0.7915072,1.2275311,,,,,,,,,,,,,,,
-50,1,0.7681564,,0.7681564,1.5754174,,,,,,,,,,,,,,,
150,1,0.9760529,,0.9760529,0.8402115,,,,,,,,,,,,,,,
50,1,0.5584935,,0.5584935,0.8980562,,,,,,,,,,,,,,,
-150,1,0.9088448,,0.9088448,0.7002404,,,,,,,,,,,,,,,
-50,1,0.7343012,,0.7343012,0.8162375,,,,,,,,,,,,,,,
150,1,0.6925787,,0.6925787,1.5014907,,,,,,,,,,,,,,,
50,1,0.6493902,,0.6493902,1.6284693,,,,,,,,,,,,,,,
-150,1,0.8333802,,0.8333802,0.8775246,,,,,,,,,,,,,,,
-50,1,0.6272634,,0.6272634,1.2165525,,,,,,,,,,,,,,,
150,1,0.8320682,,0.8320682,0.5402831,,,,,,,,,,,,,,,
50,1,0.4867157,,0.4867157,0.8543432,,,,,,,,,,,,,,,
-150,1,0.6199791,,0.6199791,0.6233271,,,,,,,,,,,,,,,
-50,1,0.5354787,,0.5354787,0.8421876,,,,,,,,,,,,,,,
150,1,1.0140334,,1.0140334,0.9142737,,,,,,,,,,,,,,,
50,1,0.6578082,,0.6578082,0.7807162,,,,,,,,,,,,,,,
-150,1,0.9279329,,0.9279329,0.885544,,,,,,,,,,,,,,,
-50,1,0.8963421,,0.8963421,0.7418971,,,,,,,,,,,,,,,
150,1,1.0619935,,1.0619935,1.7944124,,,,,,,,,,,,,,,
50,1,0.6852625,,0.6852625,1.1235286,,,,,,,,,,,,,,,
-150,1,0.7665332,,0.7665332,1.3604445,,,,,,,,,,,,,,,
-50,1,0.5360525,,0.5360525,1.2841765,,,,,,,,,,,,,,,
150,1,0.9165631,,0.9165631,0.757223,,,,,,,,,,,,,,,
50,1,0.718844,,0.718844,0.9463329,,,,,,,,,,,,,,,
-150,1,0.6369703,,0.6369703,1.3188865,,,,,,,,,,,,,,,
-50,1,0.4337772,,0.4337772,0.621892,,,,,,,,,,,,,,,
150,1,0.8756739,,0.8756739,1.4828837,,,,,,,,,,,,,,,
50,1,1.1209319,,1.1209319,1.3769681,,,,,,,,,,,,,,,
-150,1,0.8217926,,0.8217926,0.4775512,,,,,,,,,,,,,,,
-50,1,0.6973549,,0.6973549,1.1211665,,,,,,,,,,,,,,,
150,1,0.9904856,,0.9904856,0.8498385,,,,,,,,,,,,,,,
50,1,1.3698303,,1.3698303,0.9489596,,,,,,,,,,,,,,,
-150,1,1.0477606,,1.0477606,1.1700695,,,,,,,,,,,,,,,
-50,1,0.6615041,,0.6615041,1.4198481,,,,,,,,,,,,,,,
150,1,1.1170838,,1.1170838,1.1951026,,,,,,,,,,,,,,,
50,1,0.7226375,,0.7226375,1.0609274,,,,,,,,,,,,,,,
-150,1,0.8337872,,0.8337872,0.6208201,,,,,,,,,,,,,,,
-50,1,0.6211358,,0.6211358,0.9938569,,,,,,,,,,,,,,,
150,1,0.8288204,,0.8288204,0.6620797,,,,,,,,,,,,,,,
50,1,0.8703299,,0.8703299,0.7090691,,,,,,,,,,,,,,,
-150,1,0.7705064,,0.7705064,0.9129859,,,,,,,,,,,,,,,
-50,1,0.8606601,,0.8606601,1.3387603,,,,,,,,,,,,,,,
150,1,0.8420139,,0.8420139,1.879324,,,,,,,,,,,,,,,
50,1,0.7096904,,0.7096904,0.9004552,,,,,,,,,,,,,,,
-150,1,0.6956822,,0.6956822,0.8830964,,,,,,,,,,,,,,,
-50,1,0.7514555,,0.7514555,0.9996983,,,,,,,,,,,,,,,
150,1,0.8301543,,0.8301543,1.0229206,,,,,,,,,,,,,,,
50,1,1.488328,,1.488328,0.9129465,,,,,,,,,,,,,,,
-150,1,0.8274136,,0.8274136,0.7237161,,,,,,,,,,,,,,,
-50,1,1.1975132,,1.1975132,0.7256666,,,,,,,,,,,,,,,
150,1,1.0640933,,1.0640933,1.0060642,,,,,,,,,,,,,,,
50,1,1.1097719,,1.1097719,1.0640356,,,,,,,,,,,,,,,
-150,1,1.1431018,,1.1431018,0.8692396,,,,,,,,,,,,,,,
-50,1,0.7322259,,0.7322259,1.2894073,,,,,,,,,,,,,,,
150,1,0.8692027,,0.8692027,1.1945334,,,,,,,,,,,,,,,
50,1,1.5187855,,1.5187855,1.2108126,,,,,,,,,,,,,,,
-150,1,0.7724868,,0.7724868,1.0021586,,,,,,,,,,,,,,,
-50,1,1.2682347,,1.2682347,0.9780298,,,,,,,,,,,,,,,
150,1,0.9425343,,0.9425343,0.7348927,,,,,,,,,,,,,,,
50,1,1.2041375,,1.2041375,1.0393784,,,,,,,,,,,,,,,
-150,1,0.8797393,,0.8797393,0.8246994,,,,,,,,,,,,,,,
-50,1,0.8516894,,0.8516894,1.3198483,,,,,,,,,,,,,,,
150,1,0.7733765,,0.7733765,0.8669377,,,,,,,,,,,,,,,
50,1,0.8213055,,0.8213055,1.0112508,,,,,,,,,,,,,,,
-150,1,0.7606262,,0.7606262,0.8703029,,,,,,,,,,,,,,,
-50,1,0.6875768,,0.6875768,0.7062299,,,,,,,,,,,,,,,
150,1,0.8304601,,0.8304601,0.7611797,,,,,,,,,,,,,,,
50,1,0.6815583,,0.6815583,0.9597825,,,,,,,,,,,,,,,
-150,1,0.8046736,,0.8046736,0.7708517,,,,,,,,,,,,,,,
-50,1,0.5966365,,0.5966365,1.1314277,,,,,,,,,,,,,,,
150,1,0.9796809,,0.9796809,0.7569505,,,,,,,,,,,,,,,
50,1,1.0916765,,1.0916765,0.8179025,,,,,,,,,,,,,,,
-150,1,0.8871922,,0.8871922,0.8176644,,,,,,,,,,,,,,,
-50,1,1.2165647,,1.2165647,0.9135471,,,,,,,,,,,,,,,
150,1,1.8073681,,1.8073681,0.8509257,,,,,,,,,,,,,,,
50,1,0.7345524,,0.7345524,0.9485744,,,,,,,,,,,,,,,
-150,1,1.3382182,,1.3382182,0.9653014,,,,,,,,,,,,,,,
50,1,1.1708061,,1.5587921,0.3047288,,,,,,,,,,,,,,,
-50,1,0.8975366,,1.1469681,0.3285943,,,,,,,,,,,,,,,
-50,1,1.0402942,,0.6994339,0.8529306,,,,,,,,,,,,,,,
-150,1,1.0608238,,0.3796839,0.5394718,,,,,,,,,,,,,,,
-50,1,0.7063059,,0.3615829,0.9087258,,,,,,,,,,,,,,,
150,1,1.7257696,,0.2879594,0.648992,,,,,,,,,,,,,,,
-50,1,1.6831314,,0.3336268,0.6640089,,,,,,,,,,,,,,,
50,1,1.0713204,,0.3376211,0.4001465,,,,,,,,,,,,,,,
50,1,1.0452316,,0.3455343,0.5208043,,,,,,,,,,,,,,,
50,1,1.2814487,,0.3298544,0.4674806,,,,,,,,,,,,,,,
50,1,0.5513673,,0.2560095,0.5428246,,,,,,,,,,,,,,,
-50,1,0.8638927,,0.4028056,0.5900558,,,,,,,,,,,,,,,
150,1,0.8534467,,0.2364977,0.6143686,,,,,,,,,,,,,,,
150,1,0.987504,,0.2355124,0.6375532,,,,,,,,,,,,,,,
50,1,0.8637437,,0.3035215,0.678089,,,,,,,,,,,,,,,
50,1,0.6451619,,0.3907911,0.5375241,,,,,,,,,,,,,,,
-50,1,0.8086424,,0.3097808,0.5320341,,,,,,,,,,,,,,,
-50,1,0.6863838,,0.1000258,0.6074094,,,,,,,,,,,,,,,
-50,1,0.5010818,,0.287957,0.4820962,,,,,,,,,,,,,,,
-150,1,0.8143727,,0.286551,0.536998,,,,,,,,,,,,,,,
-50,1,0.9782581,,0.5471061,0.533925,,,,,,,,,,,,,,,
-150,1,0.7955853,,0.3804295,0.4675729,,,,,,,,,,,,,,,
150,1,0.9304436,,0.2913393,0.4164299,,,,,,,,,,,,,,,
-50,1,1.2275311,,0.06804289998,0.5201117,,,,,,,,,,,,,,,
50,1,1.5754174,,0.3345159,0.5024348,,,,,,,,,,,,,,,
150,1,0.8402115,,0.284266,0.3937447,,,,,,,,,,,,,,,
150,1,0.8980562,,0.5556444,0.4869096,,,,,,,,,,,,,,,
-150,1,0.7002404,,0.4168086,0.4567754,,,,,,,,,,,,,,,
-150,1,0.8162375,,0.3373568,0.6198272,,,,,,,,,,,,,,,
50,1,1.5014907,,0.3107715,0.697588,,,,,,,,,,,,,,,
150,1,1.6284693,,0.2528034,0.4472547,,,,,,,,,,,,,,,
150,1,0.8775246,,0.3299614,0.4265151,,,,,,,,,,,,,,,
-50,1,1.2165525,,0.3172037,0.5444737,,,,,,,,,,,,,,,
-50,1,0.5402831,,0.3005219,0.4725927,,,,,,,,,,,,,,,
-150,1,0.8543432,,0.2575586,0.479822,,,,,,,,,,,,,,,
-150,1,0.6233271,,0.3113826,0.4929016,,,,,,,,,,,,,,,
150,1,0.8421876,,0.3043957,0.4122635,,,,,,,,,,,,,,,
50,1,0.9142737,,0.4257219,0.4669375,,,,,,,,,,,,,,,
50,1,0.7807162,,0.2704951,0.3612911,,,,,,,,,,,,,,,
150,1,0.885544,,0.4471595,0.6592169,,,,,,,,,,,,,,,
-50,1,0.7418971,,0.3255677,0.66166,,,,,,,,,,,,,,,
-50,1,1.7944124,,0.3276325,0.606356,,,,,,,,,,,,,,,
-150,1,1.1235286,,0.2455106,0.5376119,,,,,,,,,,,,,,,
50,1,1.3604445,,0.2561749,0.5946738,,,,,,,,,,,,,,,
150,1,1.2841765,,0.245639,0.4684648,,,,,,,,,,,,,,,
50,1,0.757223,,0.2664473,0.5027984,,,,,,,,,,,,,,,
-50,1,0.9463329,,0.2912077,0.5526724,,,,,,,,,,,,,,,
-50,1,1.3188865,,0.5661431,0.3956948,,,,,,,,,,,,,,,
-150,1,0.621892,,0.558562,0.424485,,,,,,,,,,,,,,,
50,1,1.4828837,,0.3016815,0.5443771,,,,,,,,,,,,,,,
-150,1,1.3769681,,0.2847002,0.5166138,,,,,,,,,,,,,,,
-150,1,0.4775512,,0.6834332,0.5150887,,,,,,,,,,,,,,,
150,1,1.1211665,,0.9646516,0.5344726,,,,,,,,,,,,,,,
150,1,0.8498385,,0.4453797,0.4563993,,,,,,,,,,,,,,,
-150,1,0.9489596,,0.3112894,0.6052089,,,,,,,,,,,,,,,
150,1,1.1700695,,0.3587128,0.4794202,,,,,,,,,,,,,,,
-50,1,1.4198481,,0.3056837,0.4744594,,,,,,,,,,,,,,,
-150,1,1.1951026,,0.2995999,0.4282105,,,,,,,,,,,,,,,
50,1,1.0609274,,0.3429579,0.5032464,,,,,,,,,,,,,,,
50,1,0.6208201,,0.3580993,0.4449988,,,,,,,,,,,,,,,
150,1,0.9938569,,0.2919069,0.4293439,,,,,,,,,,,,,,,
50,1,0.6620797,,0.2716546,0.4860296,,,,,,,,,,,,,,,
50,1,0.7090691,,0.3800749,0.463182,,,,,,,,,,,,,,,
-150,1,0.9129859,,0.4764744,0.3925791,,,,,,,,,,,,,,,
50,1,1.3387603,,0.3012931,0.5685766,,,,,,,,,,,,,,,
150,1,1.879324,,0.3627847,1.4638396,,,,,,,,,,,,,,,
-150,1,0.9004552,,0.2965942,0.5514717,,,,,,,,,,,,,,,
150,1,0.8830964,,0.5432805,0.5631792,,,,,,,,,,,,,,,
-150,1,0.9996983,,0.7059784,0.6339429,,,,,,,,,,,,,,,
-50,1,1.0229206,,0.4629153,0.584669,,,,,,,,,,,,,,,
-50,1,0.9129465,,0.0526271,0.5514983,,,,,,,,,,,,,,,
-150,1,0.7237161,,0.4634169,0.6594341,,,,,,,,,,,,,,,
-150,1,0.7256666,,0.3061985,0.4999483,,,,,,,,,,,,,,,
-150,1,1.0060642,,0.3444971,0.3976207,,,,,,,,,,,,,,,
150,1,1.0640356,,0.8391241,0.6690931,,,,,,,,,,,,,,,
150,1,0.8692396,,0.611868,0.5094517,,,,,,,,,,,,,,,
-150,1,1.2894073,,0.3920684,0.5095914,,,,,,,,,,,,,,,
-50,1,1.1945334,,0.3594015,0.6026445,,,,,,,,,,,,,,,
50,1,1.2108126,,0.3975573,0.4988264,,,,,,,,,,,,,,,
150,1,1.0021586,,1.3022545,0.4680908,,,,,,,,,,,,,,,
50,1,0.9780298,,0.4618377,0.4256439,,,,,,,,,,,,,,,
150,1,0.7348927,,0.9612701,0.7251333,,,,,,,,,,,,,,,
-150,1,1.0393784,,0.3730931,0.5517287,,,,,,,,,,,,,,,
-150,1,0.8246994,,1.7227741,0.6233501,,,,,,,,,,,,,,,
150,1,1.3198483,,0.5400462,0.5355563,,,,,,,,,,,,,,,
-150,1,0.8669377,,0.3005266,0.547172,,,,,,,,,,,,,,,
150,1,1.0112508,,0.2564705,0.4705644,,,,,,,,,,,,,,,
150,1,0.8703029,,0.286617,0.4841264,,,,,,,,,,,,,,,
50,1,0.7062299,,0.3205012,0.8793984,,,,,,,,,,,,,,,
50,1,0.7611797,,0.3884598,0.6810384,,,,,,,,,,,,,,,
50,1,0.9597825,,0.3801906,0.5094965,,,,,,,,,,,,,,,
-50,1,0.7708517,,0.4652492,0.8471672,,,,,,,,,,,,,,,
150,1,1.1314277,,0.2835294,1.0873473,,,,,,,,,,,,,,,
-50,1,0.7569505,,0.3115099,0.8395284,,,,,,,,,,,,,,,
-150,1,0.8179025,,0.3396759,0.6383274,,,,,,,,,,,,,,,
-50,1,0.8176644,,0.5257896,0.7578333,,,,,,,,,,,,,,,
-50,1,0.9135471,,0.3850087,0.5498587,,,,,,,,,,,,,,,
-150,1,0.8509257,,0.3026928,0.5000997,,,,,,,,,,,,,,,
-50,1,0.9485744,,0.3663718,0.7291133,,,,,,,,,,,,,,,
50,1,0.9653014,,0.3323793,0.5351542,,,,,,,,,,,,,,,
-50,1,1.5587921,,,,,,,,,,,,,,,,,key_resp.corr,key_resp.rt
150,1,1.1469681,mean= ,0.636451315,0.773126899,,,,,,,,,,,,,,,
50,1,0.6994339,difference of means=,0.136675584,,,,,,,,,,,,,,,,
-150,1,0.3796839,,,,,,,,,,,,,,,,,,
-50,1,0.3615829,,,,,,,,,,,,,,,,,,
150,1,0.2879594,,,,,,,,,,,,,,,,,,
50,1,0.3336268,,,,,,,,,,,,,,,,,,
-150,1,0.3376211,,,,,,,,,,,,,,,,,,
-50,1,0.3455343,,,,,,,,,,,,,,,,,,
150,1,0.3298544,,,,,,,,,,,,,,,,,,
50,1,0.2560095,,,,,,,,,,,,,,,,,,
-150,1,0.4028056,,,,,,,,,,,,,,,,,,
-50,1,0.2364977,,,,,,,,,,,,,,,,,,
150,1,0.2355124,,,,,,,,,,,,,,,,,,
50,1,0.3035215,,,,,,,,,,,,,,,,,,
-150,1,0.3907911,,,,,,,,,,,,,,,,,,
-50,1,0.3097808,,,,,,,,,,,,,,,,,,
150,1,0.1000258,,,,,,,,,,,,,,,,,,
50,1,0.287957,,,,,,,,,,,,,,,,,,
-150,1,0.286551,,,,,,,,,,,,,,,,,,
-50,1,0.5471061,,,,,,,,,,,,,,,,,,
150,1,0.3804295,,,,,,,,,,,,,,,,,,
50,1,0.2913393,,,,,,,,,,,,,,,,,,
-150,1,0.06804289998,,,,,,,,,,,,,,,,,,
-50,1,0.3345159,,,,,,,,,,,,,,,,,,
150,1,0.284266,,,,,,,,,,,,,,,,,,
50,1,0.5556444,,,,,,,,,,,,,,,,,,
-150,1,0.4168086,,,,,,,,,,,,,,,,,,
-50,1,0.3373568,,,,,,,,,,,,,,,,,,
150,1,0.3107715,,,,,,,,,,,,,,,,,,
50,1,0.2528034,,,,,,,,,,,,,,,,,,
-150,1,0.3299614,,,,,,,,,,,,,,,,,,
-50,1,0.3172037,,,,,,,,,,,,,,,,,,
150,1,0.3005219,,,,,,,,,,,,,,,,,,
50,1,0.2575586,,,,,,,,,,,,,,,,,,
-150,1,0.3113826,,,,,,,,,,,,,,,,,,
-50,1,0.3043957,,,,,,,,,,,,,,,,,,
150,1,0.4257219,,,,,,,,,,,,,,,,,,
50,1,0.2704951,,,,,,,,,,,,,,,,,,
-150,1,0.4471595,,,,,,,,,,,,,,,,,,
-50,1,0.3255677,,,,,,,,,,,,,,,,,,
150,1,0.3276325,,,,,,,,,,,,,,,,,,
50,1,0.2455106,,,,,,,,,,,,,,,,,,
-150,1,0.2561749,,,,,,,,,,,,,,,,,,
-50,1,0.245639,,,,,,,,,,,,,,,,,,
150,1,0.2664473,,,,,,,,,,,,,,,,,,
50,1,0.2912077,,,,,,,,,,,,,,,,,,
-150,1,0.5661431,,,,,,,,,,,,,,,,,,
-50,1,0.558562,,,,,,,,,,,,,,,,,,
150,1,0.3016815,,,,,,,,,,,,,,,,,,
50,1,0.2847002,,,,,,,,,,,,,,,,,,
-150,1,0.6834332,,,,,,,,,,,,,,,,,,
-50,1,0.9646516,,,,,,,,,,,,,,,,,,
150,1,0.4453797,,,,,,,,,,,,,,,,,,
50,1,0.3112894,,,,,,,,,,,,,,,,,,
-150,1,0.3587128,,,,,,,,,,,,,,,,,,
-50,1,0.3056837,,,,,,,,,,,,,,,,,,
150,1,0.2995999,,,,,,,,,,,,,,,,,,
50,1,0.3429579,,,,,,,,,,,,,,,,,,
-150,1,0.3580993,,,,,,,,,,,,,,,,,,
-50,1,0.2919069,,,,,,,,,,,,,,,,,,
150,1,0.2716546,,,,,,,,,,,,,,,,,,
50,1,0.3800749,,,,,,,,,,,,,,,,,,
-150,1,0.4764744,,,,,,,,,,,,,,,,,,
-50,1,0.3012931,,,,,,,,,,,,,,,,,,
150,1,0.3627847,,,,,,,,,,,,,,,,,,
50,1,0.2965942,,,,,,,,,,,,,,,,,,
-150,1,0.5432805,,,,,,,,,,,,,,,,,,
-50,1,0.7059784,,,,,,,,,,,,,,,,,,
150,1,0.4629153,,,,,,,,,,,,,,,,,,
50,1,0.0526271,,,,,,,,,,,,,,,,,,
-150,1,0.4634169,,,,,,,,,,,,,,,,,,
-50,1,0.3061985,,,,,,,,,,,,,,,,,,
150,1,0.3444971,,,,,,,,,,,,,,,,,,
50,1,0.8391241,,,,,,,,,,,,,,,,,,
-150,1,0.611868,,,,,,,,,,,,,,,,,,
-50,1,0.3920684,,,,,,,,,,,,,,,,,,
150,1,0.3594015,,,,,,,,,,,,,,,,,,
50,1,0.3975573,,,,,,,,,,,,,,,,,,
-150,1,1.3022545,,,,,,,,,,,,,,,,,,
-50,1,0.4618377,,,,,,,,,,,,,,,,,,
150,1,0.9612701,,,,,,,,,,,,,,,,,,
50,1,0.3730931,,,,,,,,,,,,,,,,,,
-150,1,1.7227741,,,,,,,,,,,,,,,,,,
-50,1,0.5400462,,,,,,,,,,,,,,,,,,
150,1,0.3005266,,,,,,,,,,,,,,,,,,
50,1,0.2564705,,,,,,,,,,,,,,,,,,
-150,1,0.286617,,,,,,,,,,,,,,,,,,
-50,1,0.3205012,,,,,,,,,,,,,,,,,,
150,1,0.3884598,,,,,,,,,,,,,,,,,,
50,1,0.3801906,,,,,,,,,,,,,,,,,,
-150,1,0.4652492,,,,,,,,,,,,,,,,,,
-50,1,0.2835294,,,,,,,,,,,,,,,,,,
150,1,0.3115099,,,,,,,,,,,,,,,,,,
50,1,0.3396759,,,,,,,,,,,,,,,,,,
-150,1,0.5257896,,,,,,,,,,,,,,,,,,
-50,1,0.3850087,,,,,,,,,,,,,,,,,,
150,1,0.3026928,,,,,,,,,,,,,,,,,,
50,1,0.3663718,,,,,,,,,,,,,,,,,,
-150,1,0.3323793,,,,,,,,,,,,,,,,,,
-50,1,0.3047288,,,,,,,,,,,,,,,,,,
50,1,0.3285943,,,,,,,,,,,,,,,,,,
150,1,0.8529306,,,,,,,,,,,,,,,,,,
-50,1,0.5394718,,,,,,,,,,,,,,,,,,
150,1,0.9087258,,,,,,,,,,,,,,,,,,
150,1,0.648992,,,,,,,,,,,,,,,,,,
-150,1,0.6640089,,,,,,,,,,,,,,,,,,
-50,1,0.4001465,,,,,,,,,,,,,,,,,,
150,1,0.5208043,,,,,,,,,,,,,,,,,,
150,1,0.4674806,,,,,,,,,,,,,,,,,,
-50,1,0.5428246,,,,,,,,,,,,,,,,,,
150,1,0.5900558,,,,,,,,,,,,,,,,,,
50,1,0.6143686,,,,,,,,,,,,,,,,,,
-150,1,0.6375532,,,,,,,,,,,,,,,,,,
50,1,0.678089,,,,,,,,,,,,,,,,,,
-50,1,0.5375241,,,,,,,,,,,,,,,,,,
-150,1,0.5320341,,,,,,,,,,,,,,,,,,
50,1,0.6074094,,,,,,,,,,,,,,,,,,
150,1,0.4820962,,,,,,,,,,,,,,,,,,
-150,1,0.536998,,,,,,,,,,,,,,,,,,
-150,1,0.533925,,,,,,,,,,,,,,,,,,
50,1,0.4675729,,,,,,,,,,,,,,,,,,
-150,1,0.4164299,,,,,,,,,,,,,,,,,,
-150,1,0.5201117,,,,,,,,,,,,,,,,,,
-50,1,0.5024348,,,,,,,,,,,,,,,,,,
-50,1,0.3937447,,,,,,,,,,,,,,,,,,
-50,1,0.4869096,,,,,,,,,,,,,,,,,,
150,1,0.4567754,,,,,,,,,,,,,,,,,,
-150,1,0.6198272,,,,,,,,,,,,,,,,,,
-50,1,0.697588,,,,,,,,,,,,,,,,,,
50,1,0.4472547,,,,,,,,,,,,,,,,,,
50,1,0.4265151,,,,,,,,,,,,,,,,,,
150,1,0.5444737,,,,,,,,,,,,,,,,,,
-50,1,0.4725927,,,,,,,,,,,,,,,,,,
-50,1,0.479822,,,,,,,,,,,,,,,,,,
150,1,0.4929016,,,,,,,,,,,,,,,,,,
-150,1,0.4122635,,,,,,,,,,,,,,,,,,
150,1,0.4669375,,,,,,,,,,,,,,,,,,
150,1,0.3612911,,,,,,,,,,,,,,,,,,
50,1,0.6592169,,,,,,,,,,,,,,,,,,
50,1,0.66166,,,,,,,,,,,,,,,,,,
-50,1,0.606356,,,,,,,,,,,,,,,,,,
50,1,0.5376119,,,,,,,,,,,,,,,,,,
-150,1,0.5946738,,,,,,,,,,,,,,,,,,
-150,1,0.4684648,,,,,,,,,,,,,,,,,,
50,1,0.5027984,,,,,,,,,,,,,,,,,,
-50,1,0.5526724,,,,,,,,,,,,,,,,,,
-50,1,0.3956948,,,,,,,,,,,,,,,,,,
50,1,0.424485,,,,,,,,,,,,,,,,,,
150,1,0.5443771,,,,,,,,,,,,,,,,,,
150,1,0.5166138,,,,,,,,,,,,,,,,,,
50,1,0.5150887,,,,,,,,,,,,,,,,,,
150,1,0.5344726,,,,,,,,,,,,,,,,,,
50,1,0.4563993,,,,,,,,,,,,,,,,,,
-50,1,0.6052089,,,,,,,,,,,,,,,,,,
-50,1,0.4794202,,,,,,,,,,,,,,,,,,
150,1,0.4744594,,,,,,,,,,,,,,,,,,
50,1,0.4282105,,,,,,,,,,,,,,,,,,
-150,1,0.5032464,,,,,,,,,,,,,,,,,,
-50,1,0.4449988,,,,,,,,,,,,,,,,,,
-50,1,0.4293439,,,,,,,,,,,,,,,,,,
-50,1,0.4860296,,,,,,,,,,,,,,,,,,
150,1,0.463182,,,,,,,,,,,,,,,,,,
50,1,0.3925791,,,,,,,,,,,,,,,,,,
150,1,0.5685766,,,,,,,,,,,,,,,,,,
-150,1,1.4638396,,,,,,,,,,,,,,,,,,
50,1,0.5514717,,,,,,,,,,,,,,,,,,
-150,1,0.5631792,,,,,,,,,,,,,,,,,,
50,1,0.6339429,,,,,,,,,,,,,,,,,,
-150,1,0.584669,,,,,,,,,,,,,,,,,,
50,1,0.5514983,,,,,,,,,,,,,,,,,,
150,1,0.6594341,,,,,,,,,,,,,,,,,,
-150,1,0.4999483,,,,,,,,,,,,,,,,,,
-150,1,0.3976207,,,,,,,,,,,,,,,,,,
150,1,0.6690931,,,,,,,,,,,,,,,,,,
50,1,0.5094517,,,,,,,,,,,,,,,,,,
-50,1,0.5095914,,,,,,,,,,,,,,,,,,
-150,1,0.6026445,,,,,,,,,,,,,,,,,,
150,1,0.4988264,,,,,,,,,,,,,,,,,,
-150,1,0.4680908,,,,,,,,,,,,,,,,,,
-150,1,0.4256439,,,,,,,,,,,,,,,,,,
-50,1,0.7251333,,,,,,,,,,,,,,,,,,
-150,1,0.5517287,,,,,,,,,,,,,,,,,,
-50,1,0.6233501,,,,,,,,,,,,,,,,,,
-150,1,0.5355563,,,,,,,,,,,,,,,,,,
150,1,0.547172,,,,,,,,,,,,,,,,,,
150,1,0.4705644,,,,,,,,,,,,,,,,,,
150,1,0.4841264,,,,,,,,,,,,,,,,,,
-50,1,0.8793984,,,,,,,,,,,,,,,,,,
-150,1,0.6810384,,,,,,,,,,,,,,,,,,
-50,1,0.5094965,,,,,,,,,,,,,,,,,,
50,1,0.8471672,,,,,,,,,,,,,,,,,,
-50,1,1.0873473,,,,,,,,,,,,,,,,,,
-150,1,0.8395284,,,,,,,,,,,,,,,,,,
50,1,0.6383274,,,,,,,,,,,,,,,,,,
150,1,0.7578333,,,,,,,,,,,,,,,,,,
50,1,0.5498587,,,,,,,,,,,,,,,,,,
-150,1,0.5000997,,,,,,,,,,,,,,,,,,
50,1,0.7291133,,,,,,,,,,,,,,,,,,
50,1,0.5351542,,,,,,,,,,,,,,,,,,